weather_id,airport_code,weather_date,weather_condition,temperature_c,visibility_km,wind_speed_kmh,delay_risk
12232,KWI,2025-07-06,Sunny,46.8,9.9,7,Low
12233,KWI,2025-07-07,Hot,28.9,9.7,9,Low
12234,KWI,2025-07-08,Clear,34.4,8.9,8,Low
12235,KWI,2025-07-09,Dust Storm,45.6,1.3,30,High
12236,KWI,2025-07-10,Hot,42.4,8.6,6,Low
12237,KWI,2025-07-11,Hot,36.8,9.9,19,Low
12238,KWI,2025-07-12,Hot,34.0,8.9,5,Low
12239,KWI,2025-07-13,Hot,38.6,8.1,12,Low
12240,KWI,2025-07-14,Dust Storm,34.5,2.9,61,High
12241,KWI,2025-07-15,Sunny,32.5,9.6,18,Low
12242,KWI,2025-07-16,Hot,32.9,9.4,9,Low
12243,KWI,2025-07-17,Sunny,32.5,9.8,11,Low
12244,KWI,2025-07-18,Dust Storm,43.5,4.5,55,High
12245,KWI,2025-07-19,Sunny,34.8,8.6,18,Low
12246,KWI,2025-07-20,Hot,26.4,9.2,14,Low
12247,KWI,2025-07-21,Hot,25.3,9.1,12,Low
12248,KWI,2025-07-22,Clear,41.9,8.8,9,Low
12249,KWI,2025-07-23,Sunny,32.6,9.4,18,Low
12250,KWI,2025-07-24,Sunny,44.7,8.8,14,Low
12251,KWI,2025-07-25,Hot,40.4,8.8,10,Low
12252,KWI,2025-07-26,Sunny,29.5,8.8,14,Low
12253,KWI,2025-07-27,Clear,44.1,9.0,15,Low
12254,KWI,2025-07-28,Hot,36.4,9.4,17,Low
12255,KWI,2025-07-29,Sunny,31.0,8.1,19,Low
12256,KWI,2025-07-30,Clear,32.5,9.0,13,Low
12257,KWI,2025-07-31,Hot,31.1,8.2,14,Low
12258,KWI,2025-08-01,Dust Storm,27.2,4.2,50,High
12259,KWI,2025-08-02,Dust Storm,26.0,3.1,60,High
12260,KWI,2025-08-03,Clear,38.1,9.1,10,Low
12261,KWI,2025-08-04,Sunny,29.9,9.5,8,Low
12262,KWI,2025-08-05,Clear,33.3,9.5,8,Low
12263,KWI,2025-08-06,Sunny,40.8,9.6,6,Low
12264,KWI,2025-08-07,Sunny,41.4,8.3,16,Low
12265,KWI,2025-08-08,Hot,47.0,9.0,14,Low
12266,KWI,2025-08-09,Hot,30.9,9.7,14,Low
12267,KWI,2025-08-10,Dust Storm,42.9,3.6,57,High
12268,KWI,2025-08-11,Sunny,45.5,8.6,15,Low
12269,KWI,2025-08-12,Hot,36.2,9.8,12,Low
12270,KWI,2025-08-13,Hot,35.6,9.2,16,Low
12271,KWI,2025-08-14,Sunny,47.8,8.5,19,Low
12272,KWI,2025-08-15,Hot,29.1,8.6,6,Low
12273,KWI,2025-08-16,Clear,26.1,8.1,7,Low
12274,KWI,2025-08-17,Hot,28.9,10.0,15,Low
12275,KWI,2025-08-18,Sunny,41.8,8.3,14,Low
12276,KWI,2025-08-19,Dust Storm,27.3,1.7,54,High
12277,KWI,2025-08-20,Clear,41.3,8.8,20,Low
12278,KWI,2025-08-21,Sunny,38.5,9.2,14,Low
12279,KWI,2025-08-22,Hot,26.0,8.4,13,Low
12280,KWI,2025-08-23,Dust Storm,29.2,1.2,56,High
12281,KWI,2025-08-24,Hot,45.6,9.8,17,Low
12282,KWI,2025-08-25,Clear,29.3,9.1,19,Low
12283,KWI,2025-08-26,Clear,43.0,9.7,20,Low
12284,KWI,2025-08-27,Sunny,30.1,8.8,16,Low
12285,KWI,2025-08-28,Sunny,29.9,8.7,16,Low
12286,KWI,2025-08-29,Sunny,46.3,8.8,16,Low
12287,KWI,2025-08-30,Hot,47.6,8.1,16,Low
12288,KWI,2025-08-31,Clear,38.3,9.0,20,Low
12289,KWI,2025-09-01,Sunny,31.8,9.9,6,Low
12290,KWI,2025-09-02,Clear,41.6,8.0,9,Low
12291,KWI,2025-09-03,Hot,26.6,8.2,14,Low
12292,KWI,2025-09-04,Hot,46.6,9.6,10,Low
12293,KWI,2025-09-05,Dust Storm,25.7,3.2,40,High
12294,KWI,2025-09-06,Sunny,45.1,9.6,6,Low
12295,KWI,2025-09-07,Dust Storm,42.8,1.9,57,High
12296,KWI,2025-09-08,Clear,41.4,8.2,8,Low
12297,KWI,2025-09-09,Clear,25.9,8.2,18,Low
12298,KWI,2025-09-10,Hot,28.7,8.7,5,Low
12299,KWI,2025-09-11,Hot,33.8,9.1,12,Low
12300,KWI,2025-09-12,Hot,40.3,8.8,6,Low
12301,KWI,2025-09-13,Sunny,26.6,9.0,20,Low
12302,KWI,2025-09-14,Hot,31.8,8.6,8,Low
12303,KWI,2025-09-15,Hot,43.7,9.0,18,Low
12304,KWI,2025-09-16,Clear,41.3,8.5,19,Low
12305,KWI,2025-09-17,Clear,43.9,8.4,16,Low
12306,KWI,2025-09-18,Dust Storm,39.2,4.5,33,High
12307,KWI,2025-09-19,Dust Storm,27.4,3.0,70,High
12308,KWI,2025-09-20,Dust Storm,30.8,2.5,41,High
12309,KWI,2025-09-21,Clear,42.4,8.2,9,Low
12310,KWI,2025-09-22,Clear,26.9,8.8,14,Low
12311,KWI,2025-09-23,Clear,35.6,9.8,17,Low
12312,KWI,2025-09-24,Clear,35.1,8.5,13,Low
12313,KWI,2025-09-25,Dust Storm,36.9,1.6,62,High
12314,KWI,2025-09-26,Dust Storm,30.3,4.3,64,High
12315,KWI,2025-09-27,Dust Storm,47.9,2.4,65,High
12316,KWI,2025-09-28,Clear,29.8,8.8,11,Low
12317,KWI,2025-09-29,Sunny,46.2,8.8,19,Low
12318,KWI,2025-09-30,Dust Storm,35.4,3.5,62,High
12319,KWI,2025-10-01,Clear,37.6,9.1,8,Low
12320,KWI,2025-10-02,Clear,38.7,9.7,17,Low
12321,KWI,2025-10-03,Clear,30.5,9.5,17,Low
12322,KWI,2025-10-04,Hot,45.2,9.7,16,Low
12323,KWI,2025-10-05,Sunny,27.9,9.6,20,Low
12324,KWI,2025-10-06,Dust Storm,43.2,3.6,66,High
12325,KWI,2025-10-07,Sunny,35.3,8.1,17,Low
12326,KWI,2025-10-08,Hot,47.7,8.8,14,Low
12327,KWI,2025-10-09,Dust Storm,44.7,1.4,50,High
12328,KWI,2025-10-10,Dust Storm,43.4,1.9,64,High
12329,KWI,2025-10-11,Dust Storm,28.0,2.9,42,High
12330,KWI,2025-10-12,Hot,44.4,8.9,12,Low
12331,KWI,2025-10-13,Dust Storm,28.5,4.4,44,High
12332,KWI,2025-10-14,Hot,38.9,9.9,9,Low
12333,KWI,2025-10-15,Hot,38.3,8.8,8,Low
12334,KWI,2025-10-16,Dust Storm,27.1,1.7,55,High
12335,KWI,2025-10-17,Dust Storm,37.0,3.1,44,High
12336,KWI,2025-10-18,Clear,45.9,8.7,17,Low
12337,KWI,2025-10-19,Hot,42.8,8.3,10,Low
12338,KWI,2025-10-20,Clear,26.0,9.8,19,Low
12339,KWI,2025-10-21,Clear,44.8,8.7,11,Low
12340,KWI,2025-10-22,Hot,42.3,9.3,14,Low
12341,KWI,2025-10-23,Sunny,32.3,9.1,18,Low
12342,KWI,2025-10-24,Hot,33.2,8.2,5,Low
12343,KWI,2025-10-25,Dust Storm,27.2,2.7,65,High
12344,KWI,2025-10-26,Hot,43.9,8.5,14,Low
12345,KWI,2025-10-27,Sunny,30.6,8.0,10,Low
12346,KWI,2025-10-28,Hot,44.5,9.8,19,Low
12347,KWI,2025-10-29,Clear,45.4,9.9,18,Low
12348,KWI,2025-10-30,Sunny,29.3,9.1,9,Low
12349,KWI,2025-10-31,Clear,36.1,8.6,10,Low
12350,KWI,2025-11-01,Dust Storm,41.2,2.6,34,High
12351,KWI,2025-11-02,Clear,25.7,8.7,6,Low
12352,KWI,2025-11-03,Dust Storm,34.1,2.9,58,High
12353,KWI,2025-11-04,Clear,45.1,9.9,14,Low
12354,KWI,2025-11-05,Hot,31.9,8.6,18,Low
12355,KWI,2025-11-06,Clear,25.5,8.6,12,Low
12356,KWI,2025-11-07,Sunny,40.5,8.2,9,Low
12357,KWI,2025-11-08,Sunny,31.2,9.3,12,Low
12358,KWI,2025-11-09,Hot,43.4,9.3,12,Low
12359,KWI,2025-11-10,Dust Storm,43.3,2.5,39,High
12360,KWI,2025-11-11,Sunny,44.5,8.0,9,Low
12361,KWI,2025-11-12,Hot,45.6,8.2,12,Low
12362,KWI,2025-11-13,Clear,28.4,9.3,13,Low
12363,KWI,2025-11-14,Hot,35.8,10.0,11,Low
12364,KWI,2025-11-15,Clear,46.1,9.2,20,Low
12365,KWI,2025-11-16,Sunny,37.3,8.4,9,Low
12366,KWI,2025-11-17,Hot,46.6,9.8,14,Low
12367,KWI,2025-11-18,Dust Storm,44.1,4.7,41,High
12368,KWI,2025-11-19,Sunny,26.9,8.4,10,Low
12369,KWI,2025-11-20,Sunny,37.7,9.9,13,Low
12370,KWI,2025-11-21,Clear,34.2,9.5,5,Low
12371,KWI,2025-11-22,Sunny,44.2,9.6,18,Low
12372,KWI,2025-11-23,Hot,44.9,9.1,20,Low
12373,KWI,2025-11-24,Clear,35.2,8.7,7,Low
12374,KWI,2025-11-25,Dust Storm,47.7,3.2,37,High
12375,KWI,2025-11-26,Hot,46.4,8.4,19,Low
12376,KWI,2025-11-27,Hot,30.8,8.9,5,Low
12377,KWI,2025-11-28,Sunny,41.3,8.1,9,Low
12378,KWI,2025-11-29,Hot,31.1,8.3,12,Low
12379,KWI,2025-11-30,Hot,44.5,8.1,10,Low
12380,KWI,2025-12-01,Dust Storm,29.7,3.4,45,High
12381,KWI,2025-12-02,Dust Storm,37.6,1.2,59,High
12382,KWI,2025-12-03,Dust Storm,44.3,4.0,45,High
12383,KWI,2025-12-04,Sunny,42.6,8.5,20,Low
12384,KWI,2025-12-05,Sunny,37.1,8.5,12,Low
12385,KWI,2025-12-06,Clear,47.7,8.7,5,Low
12386,KWI,2025-12-07,Dust Storm,40.0,3.2,56,High
12387,KWI,2025-12-08,Sunny,31.7,9.9,19,Low
12388,KWI,2025-12-09,Dust Storm,25.1,1.9,57,High
12389,KWI,2025-12-10,Sunny,40.2,9.0,12,Low
12390,KWI,2025-12-11,Dust Storm,29.7,3.9,51,High
12391,KWI,2025-12-12,Dust Storm,45.5,1.8,52,High
12392,KWI,2025-12-13,Hot,44.6,9.2,11,Low
12393,KWI,2025-12-14,Sunny,31.9,9.6,17,Low
12394,KWI,2025-12-15,Sunny,42.9,9.6,17,Low
12395,KWI,2025-12-16,Dust Storm,29.1,1.2,51,High
12396,KWI,2025-12-17,Sunny,46.3,9.6,12,Low
12397,KWI,2025-12-18,Dust Storm,26.6,3.7,67,High
12398,KWI,2025-12-19,Sunny,41.2,8.8,8,Low
12399,KWI,2025-12-20,Hot,39.7,9.7,7,Low
12400,KWI,2025-12-21,Hot,30.3,8.5,15,Low
12401,KWI,2025-12-22,Dust Storm,36.4,2.4,35,High
12402,KWI,2025-12-23,Clear,37.0,10.0,10,Low
12403,KWI,2025-12-24,Hot,31.6,9.9,12,Low
12404,KWI,2025-12-25,Hot,43.5,8.6,18,Low
12405,KWI,2025-12-26,Clear,48.0,8.8,18,Low
12406,KWI,2025-12-27,Hot,46.7,9.6,15,Low
12407,KWI,2025-12-28,Hot,25.3,8.9,10,Low
12408,KWI,2025-12-29,Sunny,39.0,8.6,12,Low
12409,KWI,2025-12-30,Sunny,28.4,8.0,16,Low
12410,KWI,2025-12-31,Hot,45.8,9.8,14,Low
12411,BAH,2025-01-01,Sunny,25.2,8.9,13,Low
12412,BAH,2025-01-02,Clear,29.4,8.1,12,Low
12413,BAH,2025-01-03,Sunny,39.4,9.6,17,Low
12414,BAH,2025-01-04,Hot,28.6,8.4,7,Low
12415,BAH,2025-01-05,Sunny,30.3,8.5,5,Low
12416,BAH,2025-01-06,Hot,42.0,8.3,14,Low
12417,BAH,2025-01-07,Sunny,31.4,8.2,8,Low
12418,BAH,2025-01-08,Dust Storm,38.4,3.5,45,High
12419,BAH,2025-01-09,Clear,39.1,8.3,16,Low
12420,BAH,2025-01-10,Clear,33.5,9.5,8,Low
12421,BAH,2025-01-11,Dust Storm,46.7,4.3,40,High
12422,BAH,2025-01-12,Sunny,43.2,8.8,13,Low
12423,BAH,2025-01-13,Sunny,42.0,8.1,19,Low
12424,BAH,2025-01-14,Hot,28.0,9.2,7,Low
12425,BAH,2025-01-15,Dust Storm,42.9,4.1,55,High
12426,BAH,2025-01-16,Sunny,43.7,9.0,12,Low
12427,BAH,2025-01-17,Clear,45.0,9.4,11,Low
12428,BAH,2025-01-18,Sunny,34.8,9.1,16,Low
12429,BAH,2025-01-19,Sunny,40.5,8.8,9,Low
12430,BAH,2025-01-20,Dust Storm,27.3,2.2,69,High
12431,BAH,2025-01-21,Clear,44.1,8.8,15,Low
12432,BAH,2025-01-22,Sunny,34.0,8.1,16,Low
12433,BAH,2025-01-23,Sunny,26.3,9.5,17,Low
12434,BAH,2025-01-24,Dust Storm,32.0,2.7,53,High
12435,BAH,2025-01-25,Dust Storm,32.5,1.5,32,High
12436,BAH,2025-01-26,Clear,36.9,10.0,11,Low
12437,BAH,2025-01-27,Hot,31.2,9.1,13,Low
12438,BAH,2025-01-28,Clear,31.5,8.2,5,Low
12439,BAH,2025-01-29,Sunny,44.3,8.1,10,Low
12440,BAH,2025-01-30,Sunny,25.5,9.9,8,Low
12441,BAH,2025-01-31,Hot,44.2,8.2,9,Low
12442,BAH,2025-02-01,Clear,46.1,8.8,6,Low
12443,BAH,2025-02-02,Hot,28.6,8.1,7,Low
12444,BAH,2025-02-03,Sunny,45.9,8.8,15,Low
12445,BAH,2025-02-04,Hot,36.4,9.6,12,Low
12446,BAH,2025-02-05,Hot,46.7,8.1,7,Low
12447,BAH,2025-02-06,Dust Storm,31.9,4.8,62,High
12448,BAH,2025-02-07,Dust Storm,31.3,1.4,60,High
12449,BAH,2025-02-08,Dust Storm,40.2,1.6,65,High
12450,BAH,2025-02-09,Hot,47.6,9.5,11,Low
12451,BAH,2025-02-10,Clear,38.8,8.1,17,Low
12452,BAH,2025-02-11,Dust Storm,39.1,2.2,60,High
12453,BAH,2025-02-12,Hot,39.3,9.5,19,Low
12454,BAH,2025-02-13,Dust Storm,39.9,2.4,42,High
12455,BAH,2025-02-14,Sunny,33.3,8.8,9,Low
12456,BAH,2025-02-15,Sunny,47.5,9.5,5,Low
12457,BAH,2025-02-16,Hot,36.1,9.0,18,Low
12458,BAH,2025-02-17,Dust Storm,45.5,5.0,44,High
12459,BAH,2025-02-18,Clear,47.4,8.3,14,Low
12460,BAH,2025-02-19,Clear,36.1,8.2,15,Low
12461,BAH,2025-02-20,Dust Storm,37.4,1.2,38,High
12462,BAH,2025-02-21,Dust Storm,41.3,1.4,52,High
12463,BAH,2025-02-22,Hot,33.3,8.1,16,Low
12464,BAH,2025-02-23,Hot,46.4,9.5,15,Low
12465,BAH,2025-02-24,Clear,27.6,9.3,11,Low
12466,BAH,2025-02-25,Hot,36.7,9.3,14,Low
12467,BAH,2025-02-26,Dust Storm,40.4,3.9,55,High
12468,BAH,2025-02-27,Clear,44.2,8.6,8,Low
12469,BAH,2025-02-28,Dust Storm,29.3,3.4,51,High
12470,BAH,2025-03-01,Dust Storm,41.1,1.7,30,High
12471,BAH,2025-03-02,Sunny,46.4,9.6,19,Low
12472,BAH,2025-03-03,Clear,34.1,8.2,13,Low
12473,BAH,2025-03-04,Sunny,38.3,9.4,11,Low
12474,BAH,2025-03-05,Dust Storm,40.1,4.8,35,High
12475,BAH,2025-03-06,Clear,26.6,9.9,8,Low
12476,BAH,2025-03-07,Hot,33.6,9.4,11,Low
12477,BAH,2025-03-08,Clear,29.3,9.2,15,Low
12478,BAH,2025-03-09,Hot,26.7,8.8,7,Low
12479,BAH,2025-03-10,Clear,42.6,8.1,15,Low
12480,BAH,2025-03-11,Dust Storm,46.4,4.6,36,High
12481,BAH,2025-03-12,Sunny,39.4,8.7,7,Low
12482,BAH,2025-03-13,Dust Storm,47.6,5.0,56,High
12483,BAH,2025-03-14,Hot,46.6,8.8,8,Low
12484,BAH,2025-03-15,Sunny,38.2,8.1,6,Low
12485,BAH,2025-03-16,Sunny,32.0,9.8,7,Low
12486,BAH,2025-03-17,Hot,35.2,8.6,12,Low
12487,BAH,2025-03-18,Dust Storm,35.4,3.9,37,High
12488,BAH,2025-03-19,Hot,28.1,9.5,9,Low
12489,BAH,2025-03-20,Dust Storm,31.5,1.6,69,High
12490,BAH,2025-03-21,Clear,29.2,9.8,14,Low
12491,BAH,2025-03-22,Sunny,25.7,8.1,8,Low
12492,BAH,2025-03-23,Dust Storm,34.3,2.4,42,High
12493,BAH,2025-03-24,Clear,25.1,9.2,7,Low
12494,BAH,2025-03-25,Sunny,38.7,10.0,15,Low
12495,BAH,2025-03-26,Dust Storm,36.3,2.4,39,High
12496,BAH,2025-03-27,Dust Storm,34.3,1.4,68,High
12497,BAH,2025-03-28,Dust Storm,29.4,2.8,62,High
12498,BAH,2025-03-29,Hot,32.6,8.6,13,Low
12499,BAH,2025-03-30,Sunny,28.0,8.7,19,Low
12500,BAH,2025-03-31,Clear,25.2,9.0,7,Low
12501,BAH,2025-04-01,Dust Storm,37.9,3.9,52,High
12502,BAH,2025-04-02,Clear,33.1,9.3,12,Low
12503,BAH,2025-04-03,Clear,25.3,9.0,6,Low
12504,BAH,2025-04-04,Sunny,29.3,9.5,16,Low
12505,BAH,2025-04-05,Sunny,27.1,8.1,6,Low
12506,BAH,2025-04-06,Hot,40.5,9.1,15,Low
12507,BAH,2025-04-07,Dust Storm,46.9,4.2,52,High
12508,BAH,2025-04-08,Hot,43.4,9.1,10,Low
12509,BAH,2025-04-09,Sunny,31.6,8.9,5,Low
12510,BAH,2025-04-10,Sunny,45.6,9.7,9,Low
12511,BAH,2025-04-11,Dust Storm,46.8,3.3,31,High
12512,BAH,2025-04-12,Sunny,45.7,8.8,18,Low
12513,BAH,2025-04-13,Hot,35.6,8.9,10,Low
12514,BAH,2025-04-14,Sunny,28.2,8.3,19,Low
12515,BAH,2025-04-15,Dust Storm,44.4,4.1,43,High
12516,BAH,2025-04-16,Sunny,27.6,8.9,6,Low
12517,BAH,2025-04-17,Clear,31.1,9.4,13,Low
12518,BAH,2025-04-18,Dust Storm,32.3,3.9,40,High
12519,BAH,2025-04-19,Sunny,37.4,8.1,16,Low
12520,BAH,2025-04-20,Dust Storm,27.7,1.9,45,High
12521,BAH,2025-04-21,Dust Storm,33.5,2.9,34,High
12522,BAH,2025-04-22,Sunny,31.3,8.1,15,Low
12523,BAH,2025-04-23,Dust Storm,27.4,2.4,37,High
12524,BAH,2025-04-24,Clear,38.2,8.3,14,Low
12525,BAH,2025-04-25,Sunny,36.8,9.1,19,Low
12526,BAH,2025-04-26,Hot,44.5,9.7,13,Low
12527,BAH,2025-04-27,Hot,38.3,8.1,17,Low
12528,BAH,2025-04-28,Hot,26.5,9.5,15,Low
12529,BAH,2025-04-29,Sunny,33.3,8.9,14,Low
12530,BAH,2025-04-30,Clear,44.6,8.5,11,Low
12531,BAH,2025-05-01,Clear,28.6,9.7,13,Low
12532,BAH,2025-05-02,Hot,30.2,9.3,5,Low
12533,BAH,2025-05-03,Dust Storm,39.2,2.6,55,High
12534,BAH,2025-05-04,Dust Storm,40.4,2.2,51,High
12535,BAH,2025-05-05,Dust Storm,27.0,3.2,57,High
12536,BAH,2025-05-06,Dust Storm,36.9,4.7,39,High
12537,BAH,2025-05-07,Dust Storm,32.9,3.0,51,High
12538,BAH,2025-05-08,Sunny,36.3,8.3,15,Low
12539,BAH,2025-05-09,Clear,40.7,8.4,17,Low
12540,BAH,2025-05-10,Dust Storm,27.3,1.4,41,High
12541,BAH,2025-05-11,Clear,44.5,9.6,18,Low
12542,BAH,2025-05-12,Dust Storm,38.7,3.1,41,High
12543,BAH,2025-05-13,Dust Storm,31.0,3.9,33,High
12544,BAH,2025-05-14,Clear,45.3,9.0,9,Low
12545,BAH,2025-05-15,Sunny,35.8,10.0,7,Low
12546,BAH,2025-05-16,Clear,35.4,8.4,13,Low
12547,BAH,2025-05-17,Dust Storm,44.5,1.6,51,High
12548,BAH,2025-05-18,Clear,44.7,9.5,10,Low
12549,BAH,2025-05-19,Clear,37.0,9.1,14,Low
12550,BAH,2025-05-20,Hot,41.3,9.1,17,Low
12551,BAH,2025-05-21,Sunny,44.0,8.3,8,Low
12552,BAH,2025-05-22,Hot,36.6,8.1,13,Low
12553,BAH,2025-05-23,Clear,42.1,8.4,15,Low
12554,BAH,2025-05-24,Clear,36.5,8.8,15,Low
12555,BAH,2025-05-25,Hot,37.1,9.4,11,Low
12556,BAH,2025-05-26,Clear,31.2,9.9,12,Low
12557,BAH,2025-05-27,Dust Storm,44.7,3.0,55,High
12558,BAH,2025-05-28,Dust Storm,29.9,3.6,40,High
12559,BAH,2025-05-29,Dust Storm,30.3,1.3,64,High
12560,BAH,2025-05-30,Hot,42.1,8.2,10,Low
12561,BAH,2025-05-31,Dust Storm,25.4,3.6,51,High
12562,BAH,2025-06-01,Sunny,40.8,9.6,12,Low
12563,BAH,2025-06-02,Sunny,30.7,8.4,18,Low
12564,BAH,2025-06-03,Hot,33.0,9.2,18,Low
12565,BAH,2025-06-04,Dust Storm,46.4,4.6,37,High
12566,BAH,2025-06-05,Sunny,33.8,9.9,5,Low
12567,BAH,2025-06-06,Clear,44.9,8.6,6,Low
12568,BAH,2025-06-07,Sunny,46.2,9.6,19,Low
12569,BAH,2025-06-08,Dust Storm,35.6,2.0,52,High
12570,BAH,2025-06-09,Dust Storm,42.8,4.8,65,High
12571,BAH,2025-06-10,Hot,39.8,8.9,16,Low
12572,BAH,2025-06-11,Dust Storm,26.3,3.3,70,High
12573,BAH,2025-06-12,Dust Storm,47.5,1.2,47,High
12574,BAH,2025-06-13,Hot,40.0,8.5,17,Low
12575,BAH,2025-06-14,Dust Storm,45.5,4.2,57,High
12576,BAH,2025-06-15,Hot,46.5,9.7,20,Low
12577,BAH,2025-06-16,Hot,42.3,10.0,16,Low
12578,BAH,2025-06-17,Dust Storm,34.5,4.5,33,High
12579,BAH,2025-06-18,Sunny,38.6,10.0,20,Low
12580,BAH,2025-06-19,Hot,39.5,8.4,12,Low
12581,BAH,2025-06-20,Clear,33.2,9.6,15,Low
12582,BAH,2025-06-21,Dust Storm,37.7,3.6,64,High
12583,BAH,2025-06-22,Sunny,25.6,8.4,20,Low
12584,BAH,2025-06-23,Dust Storm,47.3,3.9,54,High
12585,BAH,2025-06-24,Sunny,25.4,8.7,19,Low
12586,BAH,2025-06-25,Dust Storm,47.0,3.2,46,High
12587,BAH,2025-06-26,Hot,26.6,9.5,12,Low
12588,BAH,2025-06-27,Clear,35.9,8.8,7,Low
12589,BAH,2025-06-28,Dust Storm,47.7,2.8,38,High
12590,BAH,2025-06-29,Hot,29.4,9.0,10,Low
12591,BAH,2025-06-30,Clear,38.8,9.1,7,Low
12592,BAH,2025-07-01,Sunny,44.0,8.6,5,Low
12593,BAH,2025-07-02,Clear,30.6,9.9,14,Low
12594,BAH,2025-07-03,Hot,41.1,9.8,19,Low
12595,BAH,2025-07-04,Hot,30.5,8.5,6,Low
12596,BAH,2025-07-05,Hot,31.4,9.6,8,Low
12597,BAH,2025-07-06,Clear,40.5,8.7,20,Low
12598,BAH,2025-07-07,Dust Storm,38.6,2.1,56,High
12599,BAH,2025-07-08,Sunny,44.6,8.6,10,Low
12600,BAH,2025-07-09,Hot,33.7,9.0,5,Low
12601,BAH,2025-07-10,Hot,47.5,10.0,11,Low
12602,BAH,2025-07-11,Dust Storm,45.3,3.9,65,High
12603,BAH,2025-07-12,Sunny,27.6,8.4,16,Low
12604,BAH,2025-07-13,Hot,32.7,9.2,15,Low
12605,BAH,2025-07-14,Hot,32.0,8.6,15,Low
12606,BAH,2025-07-15,Clear,40.1,8.6,17,Low
12607,BAH,2025-07-16,Hot,41.5,9.2,9,Low
12608,BAH,2025-07-17,Hot,31.1,9.1,9,Low
12609,BAH,2025-07-18,Clear,42.6,9.2,20,Low
12610,BAH,2025-07-19,Hot,45.8,9.7,13,Low
12611,BAH,2025-07-20,Dust Storm,32.3,3.8,32,High
12612,BAH,2025-07-21,Clear,41.4,8.7,14,Low
12613,BAH,2025-07-22,Sunny,43.9,8.1,16,Low
12614,BAH,2025-07-23,Dust Storm,33.0,4.1,67,High
12615,BAH,2025-07-24,Hot,41.3,8.6,17,Low
12616,BAH,2025-07-25,Hot,27.5,8.2,6,Low
12617,BAH,2025-07-26,Sunny,46.4,9.7,8,Low
12618,BAH,2025-07-27,Sunny,32.3,9.1,11,Low
12619,BAH,2025-07-28,Dust Storm,25.9,3.2,56,High
12620,BAH,2025-07-29,Dust Storm,33.5,4.4,47,High
12621,BAH,2025-07-30,Sunny,38.3,8.4,17,Low
12622,BAH,2025-07-31,Hot,39.1,8.1,7,Low
12623,BAH,2025-08-01,Sunny,45.9,8.3,10,Low
12624,BAH,2025-08-02,Clear,41.2,8.1,15,Low
12625,BAH,2025-08-03,Dust Storm,33.5,1.7,58,High
12626,BAH,2025-08-04,Sunny,38.9,9.0,15,Low
12627,BAH,2025-08-05,Dust Storm,39.8,1.1,43,High
12628,BAH,2025-08-06,Clear,35.4,8.5,10,Low
12629,BAH,2025-08-07,Dust Storm,32.0,3.1,54,High
12630,BAH,2025-08-08,Clear,42.7,9.5,19,Low
12631,BAH,2025-08-09,Sunny,46.1,9.0,5,Low
12632,BAH,2025-08-10,Hot,42.4,8.7,9,Low
12633,BAH,2025-08-11,Clear,28.0,9.5,10,Low
12634,BAH,2025-08-12,Dust Storm,25.2,2.9,55,High
12635,BAH,2025-08-13,Hot,38.3,8.5,12,Low
12636,BAH,2025-08-14,Sunny,42.8,8.8,7,Low
12637,BAH,2025-08-15,Hot,33.2,8.4,19,Low
12638,BAH,2025-08-16,Hot,36.2,9.9,15,Low
12639,BAH,2025-08-17,Hot,36.5,9.8,10,Low
12640,BAH,2025-08-18,Hot,31.3,8.1,18,Low
12641,BAH,2025-08-19,Hot,42.0,8.9,7,Low
12642,BAH,2025-08-20,Dust Storm,31.1,1.4,53,High
12643,BAH,2025-08-21,Clear,42.4,9.8,12,Low
12644,BAH,2025-08-22,Dust Storm,37.1,1.2,32,High
12645,BAH,2025-08-23,Hot,25.0,9.6,16,Low
12646,BAH,2025-08-24,Sunny,30.5,9.9,19,Low
12647,BAH,2025-08-25,Dust Storm,45.7,3.2,62,High
12648,BAH,2025-08-26,Dust Storm,27.4,3.4,69,High
12649,BAH,2025-08-27,Hot,27.5,8.2,7,Low
12650,BAH,2025-08-28,Hot,32.3,8.9,17,Low
12651,BAH,2025-08-29,Sunny,32.6,9.0,8,Low
12652,BAH,2025-08-30,Dust Storm,26.4,4.9,36,High
12653,BAH,2025-08-31,Hot,46.4,9.2,9,Low
12654,BAH,2025-09-01,Clear,25.3,9.9,19,Low
12655,BAH,2025-09-02,Hot,30.8,9.5,6,Low
12656,BAH,2025-09-03,Clear,45.7,8.7,16,Low
12657,BAH,2025-09-04,Clear,28.0,8.6,8,Low
12658,BAH,2025-09-05,Dust Storm,30.8,2.9,66,High
12659,BAH,2025-09-06,Clear,26.9,9.4,7,Low
12660,BAH,2025-09-07,Hot,36.5,9.6,17,Low
12661,BAH,2025-09-08,Clear,44.5,8.1,5,Low
12662,BAH,2025-09-09,Sunny,25.9,9.5,11,Low
12663,BAH,2025-09-10,Dust Storm,25.0,4.6,36,High
12664,BAH,2025-09-11,Hot,33.4,9.2,15,Low
12665,BAH,2025-09-12,Clear,40.9,8.8,9,Low
12666,BAH,2025-09-13,Sunny,41.8,9.4,7,Low
12667,BAH,2025-09-14,Sunny,41.7,10.0,17,Low
12668,BAH,2025-09-15,Dust Storm,46.3,4.9,32,High
12669,BAH,2025-09-16,Hot,25.8,8.8,19,Low
12670,BAH,2025-09-17,Sunny,46.2,9.9,20,Low
